,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,구_동,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
153,2021,2,A,골목상권,2110995,강남구 삼성동,봉은사역 4번,CS100010,커피-음료,5208627,275,75,25,0,8,11,5,52,11,15,0,0,61,30,9,0,24,76,1,26,29,11,25,9,3887250,1321377,0,391573,571459,241589,2682629,551524,769853,0,0,3181943,1535912,490772,0,689643,2194230,25156,742802,824912,305664,716696,268642,157,118,0,38,43,24,52,42,76,0,0,99,129,47,0,56,204,5,95,66,23,48,23,3
154,2021,3,A,골목상권,2110995,강남구 삼성동,봉은사역 4번,CS100010,커피-음료,9729037,427,78,22,26,20,3,12,16,12,10,0,0,22,61,17,0,18,82,1,18,16,52,10,4,7567083,2161954,2563022,1935556,298545,1210790,1559170,1148138,1013816,0,0,2126358,5940039,1662640,0,1070148,4939186,67523,1056184,955174,3102954,613309,214190,261,166,9,48,38,71,95,90,76,0,0,137,146,144,0,121,248,10,140,73,83,44,19,3
155,2021,4,A,골목상권,2110995,강남구 삼성동,봉은사역 4번,CS100010,커피-음료,2775182,176,44,56,0,21,3,7,14,3,53,0,0,21,64,15,0,53,47,2,15,28,6,42,7,1225503,1549679,0,573832,74043,193650,383978,93503,1456176,0,0,577628,1778452,419102,0,1409661,1239743,38445,406287,740428,157578,1111591,195075,101,75,0,48,10,19,24,10,65,0,0,52,77,47,0,52,119,10,53,57,9,23,18,3
156,2021,1,D,발달상권,2120222,강남구 삼성동,삼성역,CS100010,커피-음료,8100704841,806828,79,21,15,16,17,15,16,12,10,0,18,38,25,19,1,40,60,0,31,39,19,9,3,6388828442,1711876399,1189424159,1254688845,1405046140,1216783813,1322885485,935622494,776253905,0,1421067420,3048637865,2039825651,1521275402,69898503,2822816309,4248302199,31041965,2159822221,2732828346,1307664962,656649038,183111980,682504,124324,134457,143225,148790,127171,128861,67492,56832,0,229904,292311,167022,114819,2772,318111,418277,3193,225453,290448,131325,68508,17458,151
157,2021,2,D,발달상권,2120222,강남구 삼성동,삼성역,CS100010,커피-음료,10527235839,1061514,77,23,14,15,15,16,17,12,10,0,17,37,26,18,1,40,60,1,33,37,18,9,3,8148995833,2378240006,1461726335,1588284121,1597941850,1689789727,1811253800,1289171064,1089068942,0,1798378679,3922948705,2741688099,1915841501,148378855,3724820239,5583854660,51360023,3043182656,3437531905,1698709474,829074808,248816040,890606,170908,170932,182255,171969,183415,182035,92377,78531,0,301511,390895,222621,141237,5250,423381,554785,5094,302825,373245,181079,90706,25229,155
158,2021,3,D,발달상권,2120222,강남구 삼성동,삼성역,CS100010,커피-음료,9044118912,895962,77,23,14,14,14,17,18,13,11,0,17,37,27,19,1,41,59,1,32,35,21,9,2,6941220821,2102898091,1235713235,1262725265,1294546834,1554791045,1593444442,1128360869,974537222,0,1508346491,3337848489,2427305128,1691185065,79433739,3281879515,4737975308,72070334,2581952419,2833665983,1643426332,693706783,195032980,752357,143605,138953,141498,144290,170014,157602,77810,65795,0,256917,321155,194844,121174,1872,367481,456731,7450,255536,298767,164171,77758,20522,150
159,2021,4,D,발달상권,2120222,강남구 삼성동,삼성역,CS100010,커피-음료,10877450926,1063032,77,23,13,14,15,17,19,12,11,0,17,38,26,19,0,41,59,1,32,37,19,8,3,8411124603,2466326323,1391262107,1566893042,1623487788,1790872763,2038608903,1319470536,1146855787,1669412,1836259322,4091807552,2876969469,2024505164,46240007,3858572362,5587229047,126448093,3060866948,3467165368,1772311167,781468517,237541322,891412,171620,153766,179373,177646,187601,193026,90955,80665,39,292446,392636,229030,145509,3372,432531,533830,10440,306878,360807,180740,84369,23129,156
160,2021,1,D,발달상권,2120213,강남구 삼성동,삼성중앙역,CS100010,커피-음료,1130567295,154422,85,16,17,18,19,16,15,8,8,0,16,45,21,15,3,52,48,1,21,37,24,13,5,955368759,175198536,192186649,200538123,211204516,176781207,174658264,89507903,85690633,4853702,177501202,510729342,237425797,171629290,28427962,453302792,425697482,6541047,184708059,322601690,212192815,112655404,40301255,130644,23778,26265,28091,28884,23602,23802,11595,12183,562,34090,62500,33097,21741,2432,65383,68772,1703,32013,51382,29629,14435,5003,62
161,2021,2,D,발달상권,2120213,강남구 삼성동,삼성중앙역,CS100010,커피-음료,1498899918,207488,85,15,17,17,16,18,17,8,7,0,17,42,21,17,3,52,48,1,23,37,23,12,6,1280721181,218178737,255569918,256863169,244950227,269810236,253527631,117014636,101164101,4583387,255475588,631812499,306947763,248863141,51217540,618229324,577912485,12372303,268995628,436652234,270075484,142533710,65512453,176123,31365,35668,35879,34162,37037,33377,16263,15102,510,49182,79843,43216,30844,3893,93147,89807,2931,46969,68548,37022,18753,8724,68
162,2021,3,D,발달상권,2120213,강남구 삼성동,삼성중앙역,CS100010,커피-음료,1489457304,213328,86,14,16,17,17,19,18,8,7,1,20,43,20,14,3,54,46,1,25,35,22,12,5,1279365127,210092177,234318057,245472334,248043281,284455326,267076129,111831578,98260599,8932207,293514911,636167877,302926057,208261795,39654457,623867976,535237183,11604278,284783468,404135554,256983773,138972573,62625509,181635,31693,33246,34963,35778,40252,37396,16674,15019,1128,57948,79946,43133,27946,3227,101090,85554,2333,50342,67384,38894,19437,8254,69
163,2021,4,D,발달상권,2120213,강남구 삼성동,삼성중앙역,CS100010,커피-음료,1748638831,230792,86,15,15,17,16,17,21,8,7,1,17,41,22,12,7,52,48,1,23,34,21,11,11,1495462420,253176411,259668192,297274487,278301251,289057807,371160683,133828972,119347439,11731923,293013338,718929867,387130619,208686542,129146542,722623909,663160163,10405800,323272128,465404997,287234501,152651295,146815347,194927,35865,35254,40645,39574,38567,40887,19411,16454,1292,56744,89818,51133,27922,3883,109877,92331,2034,54334,73706,41592,20602,9945,72
164,2021,1,A,골목상권,2110986,강남구 삼성동,삼성중앙역 7번,CS100010,커피-음료,10360386,1515,79,21,14,16,23,15,13,12,9,0,19,36,23,16,7,32,68,0,26,32,30,10,2,8230067,2130319,1411092,1656371,2346284,1519562,1296758,1200992,929327,0,1939763,3711446,2354100,1617283,737794,3166474,6592927,0,2543397,3140042,2906657,965912,203394,1320,195,235,284,313,234,254,117,78,0,362,567,391,166,29,641,795,0,485,382,393,147,30,5
165,2021,2,A,골목상권,2110986,강남구 삼성동,삼성중앙역 7번,CS100010,커피-음료,15195430,2042,83,18,13,21,17,14,18,7,10,0,9,38,23,20,10,55,45,1,22,23,31,11,12,12533996,2661434,1923639,3209062,2556383,2147615,2697297,1104248,1557186,0,1401808,5815479,3461670,3070201,1446272,8041802,6610299,79891,3206579,3393493,4530647,1670633,1770859,1818,224,342,391,343,312,430,49,175,0,254,919,566,254,49,1024,911,20,417,436,636,157,269,6
166,2021,3,A,골목상권,2110986,강남구 삼성동,삼성중앙역 7번,CS100010,커피-음료,17309527,2834,87,14,15,17,15,22,18,2,11,0,17,42,22,16,4,57,44,0,21,28,32,9,9,14977903,2331624,2524233,3015184,2552473,3862229,3023784,390884,1940740,0,2966811,7263411,3740763,2737558,600984,9323993,7187152,0,3502087,4640211,5351007,1539351,1478489,2541,293,419,449,459,696,518,20,273,0,694,1074,616,420,30,1814,962,0,628,635,1009,238,265,6
167,2021,4,A,골목상권,2110986,강남구 삼성동,삼성중앙역 7번,CS100010,커피-음료,9103206,1671,93,7,8,20,22,16,27,0,7,0,19,55,20,6,0,55,45,0,20,24,39,13,4,8444566,658640,753429,1793183,2026246,1408160,2463548,0,658640,0,1712073,4975957,1850348,564828,0,4528486,3660051,35734,1600952,1968959,3178590,1096553,307749,1533,138,186,322,342,293,390,0,138,0,431,791,312,137,0,1016,557,10,315,397,643,170,40,3
168,2021,1,A,골목상권,2110974,강남구 삼성동,언주중학교,CS100010,커피-음료,5367953,1048,90,10,9,20,18,21,22,5,5,0,10,44,31,16,0,27,73,2,47,36,9,6,1,4829436,538517,480195,1088721,945398,1144020,1171102,279746,258771,0,534315,2344726,1635971,852941,0,1396883,3727690,95114,2418992,1823994,462292,287815,36367,930,118,105,214,175,194,242,62,56,0,89,474,305,180,0,254,778,23,567,309,77,44,12,4
169,2021,2,A,골목상권,2110974,강남구 삼성동,언주중학교,CS100010,커피-음료,12165460,2097,90,10,22,16,15,19,18,7,4,0,5,37,34,24,0,29,71,0,26,25,37,11,1,10930503,1234957,2698991,1910591,1860041,2311761,2149119,787836,447121,0,561201,4536440,4178129,2889690,0,3478196,8687264,22380,3137189,3015805,4552045,1299256,138785,1846,251,397,352,258,424,415,151,100,0,149,815,755,378,0,692,1405,6,739,614,496,194,48,6
170,2021,3,A,골목상권,2110974,강남구 삼성동,언주중학교,CS100010,커피-음료,11083460,1849,91,10,19,18,17,17,20,4,5,0,12,42,31,15,0,25,75,1,28,27,32,10,3,10031613,1051847,2102902,2018757,1911648,1830894,2167412,461582,590265,0,1336153,4613825,3451060,1682422,0,2731504,8200893,88091,3007367,2968495,3491612,1049752,327080,1636,213,280,381,296,309,370,95,118,0,257,771,594,227,0,507,1337,17,687,519,362,188,70,6
171,2021,4,A,골목상권,2110974,강남구 삼성동,언주중학교,CS100010,커피-음료,9740098,1743,82,18,14,15,18,15,20,9,9,0,15,42,32,9,2,29,71,2,36,30,22,7,3,8024694,1715404,1395936,1434163,1732068,1498211,1964316,867214,848190,0,1496643,4081179,3121841,874739,165696,2834433,6905665,220974,3459773,2884076,2169074,672000,334201,1384,359,219,244,322,302,297,185,174,0,330,759,482,167,5,453,1290,52,690,524,298,123,56,6
172,2021,1,A,골목상권,2110990,강남구 삼성동,청담역 12번,CS100010,커피-음료,41243233,5413,71,29,12,17,15,11,16,17,12,0,21,42,26,12,0,39,61,0,25,42,12,14,7,29106424,12136809,5117125,6832777,6303714,4413329,6439479,7185892,4950917,0,8738989,17212533,10528918,4737831,24962,14528251,22427679,154031,9268053,15562025,4255037,5107384,2609400,3854,1559,699,876,853,652,774,894,665,0,1455,2052,1303,597,6,1716,3355,18,1479,2173,524,543,335,3
173,2021,2,A,골목상권,2110990,강남구 삼성동,청담역 12번,CS100010,커피-음료,56410745,6966,62,38,11,11,13,14,14,19,19,0,21,35,30,13,0,44,56,1,24,37,12,19,8,34984572,21426173,6340851,6020612,7316788,7588930,7717391,10931956,10494217,0,11845793,19935174,16849679,7537180,242919,22266341,28745394,278839,12071665,18739453,6174034,9821470,3926274,4592,2374,871,865,901,920,1035,1241,1133,0,1925,2265,1882,870,24,2654,3902,42,1882,2593,718,888,432,3
174,2021,3,A,골목상권,2110990,강남구 삼성동,청담역 12번,CS100010,커피-음료,49815407,6587,71,29,12,12,13,16,18,17,12,0,25,40,22,12,1,42,58,1,31,35,13,12,7,35320641,14494766,5746035,5948163,6386513,8136259,9103671,8539906,5954860,0,12429651,20019191,10856462,6119241,390862,18634127,25471165,442611,13753224,15393383,5931115,5400834,3184124,4773,1814,889,834,938,1108,1004,1089,725,0,2009,2417,1382,755,24,2447,3720,54,2057,2234,767,615,438,3
175,2021,4,A,골목상권,2110990,강남구 삼성동,청담역 12번,CS100010,커피-음료,46326995,6301,67,33,14,15,14,11,14,19,14,0,27,36,25,12,0,41,59,0,26,42,12,13,8,31063898,15263097,6405995,6879046,6284840,4995361,6498656,8652538,6610559,0,12366942,16485728,11669235,5702200,102890,17537157,25244685,161337,10996491,17951762,4925955,5383179,3363116,4310,1991,931,877,871,736,895,1194,797,0,2021,2046,1443,779,12,2247,3750,30,1570,2746,658,633,359,3
176,2021,1,D,발달상권,2120218,강남구 삼성동,코엑스,CS100010,커피-음료,729743883,72576,70,30,13,13,14,14,16,16,14,0,9,36,30,24,1,43,57,1,27,36,18,12,6,514009899,215733984,96110196,96387244,103198619,102977895,115335945,115696504,100037480,0,63527671,262761952,219880684,176589979,6983597,265268209,348156375,7391800,164035549,221088953,111644720,75425047,33838514,51374,21202,9586,9855,10452,10130,11351,11572,9630,0,8093,24716,22309,16830,628,28105,36475,1043,18169,22907,11317,8078,3067,27
177,2021,2,D,발달상권,2120218,강남구 삼성동,코엑스,CS100010,커피-음료,884744494,88122,72,28,12,13,16,15,16,15,12,0,12,36,29,22,2,44,57,1,28,36,18,12,5,639082751,245661743,107795786,116715012,141196589,134468196,138907168,135814841,109846902,0,105398620,318453717,252986301,192295413,15610443,316704518,411086233,8276834,204974005,263689584,128254598,86187905,36407823,63331,24791,11081,11538,13836,13116,13760,13793,10998,0,12255,30465,24986,18909,1507,33693,43759,1193,22865,27507,13370,8871,3646,27
178,2021,3,D,발달상권,2120218,강남구 삼성동,코엑스,CS100010,커피-음료,700649173,69333,74,26,13,13,15,18,16,14,12,0,11,38,29,21,1,45,55,2,30,34,18,12,5,521045666,179603507,88514724,91174015,104240167,124349302,112767458,97663391,81940116,0,80140766,265462717,204143610,144571086,6330994,253622187,311302912,8265427,170455139,194124684,99378856,67544674,25156318,51488,17845,8942,9062,10371,12069,11044,9701,8144,0,9593,24889,20255,13965,631,27357,33176,1223,18962,20095,10453,7244,2558,29
179,2021,4,D,발달상권,2120218,강남구 삼성동,코엑스,CS100010,커피-음료,1067525989,102397,71,29,12,12,14,16,18,16,13,0,10,36,30,23,1,39,61,3,32,34,18,11,4,755157801,312368188,123871913,128058518,150532508,165585190,187109672,169489774,142878414,0,105032602,387499003,323148286,240095286,11750812,346575282,532748889,21850147,277002192,296230464,153613727,93788315,36839326,72004,30393,11915,12375,14357,15614,17743,16399,13994,0,11238,35544,30872,23651,1092,35791,55122,3074,30155,29029,15528,9769,3359,30
180,2021,1,D,발달상권,2120215,강남구 삼성동,포스코사거리,CS100010,커피-음료,5495676693,651642,85,15,16,18,20,15,16,8,7,0,20,43,24,12,1,51,49,0,23,37,24,12,4,4664344678,831332015,867181680,984161433,1100145998,824476785,888378782,443243064,388088951,169057,1097851062,2347908808,1340801327,672606328,36340111,2116020900,2064616104,15611344,947656351,1534953889,992530178,515228414,174656811,577992,73650,114050,125589,125891,105044,107418,40151,33499,10,191029,264847,126380,66177,3199,300516,263118,2408,135912,217314,126466,61330,20204,208
181,2021,2,D,발달상권,2120215,강남구 삼성동,포스코사거리,CS100010,커피-음료,7176554279,863580,85,15,16,17,16,18,19,8,7,0,20,44,23,13,1,49,51,0,23,35,22,12,7,6116812571,1059741708,1135200330,1187733655,1135137742,1279254804,1379486040,555084023,504657685,11022,1436392416,3167186028,1615296714,896085579,61582520,2741780829,2803191597,22378591,1291304723,1949165415,1238399193,649245361,394479153,765306,98274,151031,157262,146482,159544,150987,52039,46235,6,251270,346581,169415,90805,5503,391529,360025,4131,192636,283106,163798,80846,27025,211
182,2021,3,D,발달상권,2120215,강남구 삼성동,포스코사거리,CS100010,커피-음료,6861998425,817989,86,15,14,17,17,19,18,8,6,0,21,42,23,12,1,50,50,0,24,34,24,12,6,5866206684,995791741,988112628,1192177572,1160013680,1283803309,1242099495,554117978,441673763,2070780,1437012265,2910818720,1597804171,850836584,63455905,2614650221,2582140130,17561751,1260624885,1773671727,1248803320,609817107,286311564,725641,92348,131900,142092,140845,163745,147059,51690,40658,217,249841,320246,156662,85887,5136,370577,336605,2944,186380,260679,156788,77374,23021,212
183,2021,4,D,발달상권,2120215,강남구 삼성동,포스코사거리,CS100010,커피-음료,7866513841,891802,85,15,15,17,18,17,18,8,7,0,21,41,23,13,2,50,50,1,26,35,23,12,4,6709542907,1156970934,1177579053,1318313397,1412596565,1358022998,1443030894,637359211,519611723,31559483,1625035491,3198232866,1814218410,1041776210,155691381,2873652153,2908060343,26464339,1511384268,1996061266,1320246987,692178686,235376952,785903,105899,141522,160339,160365,162020,161657,58633,47266,510,258054,353247,172155,98681,9155,393234,375947,3841,213725,278667,162251,84442,26260,206
184,2021,1,A,골목상권,2111000,강남구 세곡동,대왕초등학교(세곡동사거리서남측),CS100010,커피-음료,599361,89,100,0,0,44,13,0,43,0,0,0,72,28,0,0,0,19,81,0,0,19,81,0,0,599361,0,0,266134,78275,0,254952,0,0,0,433866,165495,0,0,0,78275,342173,0,0,78275,342173,0,0,89,0,0,45,22,0,22,0,0,0,44,45,0,0,0,22,45,0,0,22,45,0,0,1
185,2021,2,A,골목상권,2111000,강남구 세곡동,대왕초등학교(세곡동사거리서남측),CS100010,커피-음료,2846965,245,100,0,72,0,5,6,18,0,0,0,0,43,57,0,0,3,97,0,0,6,25,69,0,2846965,0,2057509,0,134185,156550,498721,0,0,0,0,1230033,1616932,0,0,89457,2757508,0,0,156550,722364,1968051,0,245,0,67,0,22,22,134,0,0,0,0,66,179,0,0,22,223,0,0,22,179,44,0,3
186,2021,3,A,골목상권,2111000,강남구 세곡동,대왕초등학교(세곡동사거리서남측),CS100010,커피-음료,2113418,90,100,0,47,0,47,0,7,0,0,0,0,93,7,0,0,0,100,0,0,0,53,47,0,2113418,0,984025,0,984026,0,145367,0,0,0,0,1968051,145367,0,0,0,2113418,0,0,0,1129392,984026,0,90,0,22,0,23,0,45,0,0,0,0,45,45,0,0,0,90,0,0,0,67,23,0,2
187,2021,4,A,골목상권,2111000,강남구 세곡동,대왕초등학교(세곡동사거리서남측),CS100010,커피-음료,3063898,111,100,0,65,0,0,32,3,0,0,0,0,91,8,2,0,2,99,0,0,2,66,32,0,3063898,0,1990415,0,0,984026,89457,0,0,0,0,2773164,246006,44728,0,44728,3019170,0,0,44728,2035144,984026,0,111,0,67,0,0,22,22,0,0,0,0,44,45,22,0,22,89,0,0,22,67,22,0,2
188,2021,1,A,골목상권,2110998,강남구 세곡동,은곡마을(은곡마을공원),CS100010,커피-음료,281534724,21561,63,37,12,11,12,13,15,19,18,0,24,37,23,16,1,41,59,1,15,28,33,15,8,176793747,104740977,32930153,30991897,32598150,36809348,43464199,53514354,51226623,0,66604959,102826918,64868328,43813676,3420843,102556298,145040166,2164071,37269045,70250901,80504120,37795949,19612380,13550,8011,2770,2459,2741,2487,3093,3966,4045,0,4730,7181,5363,4005,282,8635,11232,242,3427,5581,6542,2648,1425,6
189,2021,2,A,골목상권,2110998,강남구 세곡동,은곡마을(은곡마을공원),CS100010,커피-음료,334682127,24074,60,41,10,11,12,12,15,17,24,0,27,32,24,16,1,42,58,0,14,33,32,16,5,198972101,135710026,32344106,37740839,38755667,38812120,51319369,56511793,79198233,0,91241751,108190046,78942847,52144673,4162810,122746315,169136964,1017515,41098508,95205828,92498727,46931686,15131014,14611,9463,2661,3051,2917,2702,3280,4261,5202,0,7299,6679,5486,4248,362,9881,12713,107,3683,6923,7403,3323,1156,4
190,2021,3,A,골목상권,2110998,강남구 세곡동,은곡마을(은곡마을공원),CS100010,커피-음료,371136621,25996,60,40,12,11,14,12,12,19,21,0,26,34,20,18,2,39,61,1,13,31,30,18,6,224087408,147049213,43251824,41430511,53004925,42738361,43661787,70770459,76278754,0,97653312,127024173,75345921,65285012,5828203,128587413,198086312,4268997,43050203,102527173,98407376,60011940,18408034,16209,9787,3226,3064,3266,3279,3374,4706,5081,0,6990,7809,5901,4772,524,9194,14866,282,3683,6936,7675,4140,1344,3
191,2021,4,A,골목상권,2110998,강남구 세곡동,은곡마을(은곡마을공원),CS100010,커피-음료,351846829,23401,61,39,13,10,10,12,17,19,20,0,31,35,19,14,1,41,59,1,13,31,33,17,7,213519759,138327070,44914529,33392537,36711226,40492299,58009168,67047183,71279887,0,110458960,121608623,65094144,49973882,4711220,127217731,181316787,1517537,39318863,94026814,100396708,50952418,22322178,14328,9073,3105,2446,2689,2325,3763,4396,4677,0,7446,7043,4758,3764,390,8897,12958,147,2701,6520,7917,3307,1263,3
192,2021,1,D,발달상권,2120224,강남구 수서동,수서역,CS100010,커피-음료,1288317044,254914,84,16,16,18,19,16,16,9,7,0,25,39,23,13,1,57,43,1,21,33,25,13,8,1080988234,207328810,202395526,225839399,241929621,201833421,208990267,117297513,90031297,0,315820312,501873968,292183402,167289543,11149819,634090988,476660809,8790395,234592806,360940288,272535160,143787540,90105607,216450,38464,43644,45181,47622,39248,40755,21995,16469,0,89367,84875,49744,29206,1722,137810,99016,2059,53121,78805,54788,29375,18675,60
193,2021,2,D,발달상권,2120224,강남구 수서동,수서역,CS100010,커피-음료,1560209092,314199,83,17,16,17,16,17,17,9,8,0,25,37,21,15,2,55,45,1,22,31,24,15,7,1297649569,262559523,243181001,258277201,256415377,267601874,272174116,143625791,118933732,10411,381742905,584140461,329489682,238015135,26810498,769246131,632547542,12504583,310808304,439459735,331665779,203421108,103934168,265210,48989,53174,53239,51171,54497,53129,27283,21706,4,109314,103461,58643,39606,3171,166324,129545,2716,70980,96259,64393,40519,21005,62
194,2021,3,D,발달상권,2120224,강남구 수서동,수서역,CS100010,커피-음료,1900970010,344937,82,18,15,16,16,18,17,10,8,0,25,34,22,18,1,51,49,1,23,30,23,16,7,1564220610,336749400,289487548,306370704,312118789,338072065,318171504,190640343,146109057,0,474521282,639573441,414233365,347045763,25596159,879990412,839977335,19809382,388906977,518110833,392871968,272900954,127367631,291503,53434,55280,56109,57308,64077,58729,30756,22678,0,123630,107684,64815,45634,3174,179673,145737,3316,75094,104208,73689,47069,22030,63
195,2021,4,D,발달상권,2120224,강남구 수서동,수서역,CS100010,커피-음료,2775548257,407562,77,23,14,14,15,15,19,13,10,0,19,29,22,24,6,45,55,2,29,29,19,14,6,2145500339,630047918,377955017,400734099,422873472,425289520,518648231,361740966,268306952,16658,528176011,811068786,602466824,674791532,159028446,1159322348,1391924875,42714599,747559851,745435512,485580062,365832251,164124948,331173,76389,59460,65268,66162,66015,74268,43081,33308,4,122612,120078,81364,69374,14130,197248,189148,5276,105733,121609,75705,52742,25326,76
196,2021,1,D,발달상권,2120186,강남구 신사동,가로수길,CS100010,커피-음료,5273547767,364592,65,36,13,13,14,12,13,19,16,0,5,23,30,35,7,36,64,2,37,27,14,16,4,3399388088,1874159679,676419596,671945217,724185314,630560801,696277160,1009266657,864893022,0,246612664,1232687389,1583694496,1844162041,366391177,1755583488,3135594498,93455260,1821308091,1310642005,670307909,789844436,205620283,253088,111504,48004,52198,54490,45789,52607,62313,49191,0,40912,98017,111511,100831,13321,137242,214285,9126,148912,94724,43846,42281,12641,169
197,2021,2,D,발달상권,2120186,강남구 신사동,가로수길,CS100010,커피-음료,6758505071,497111,65,35,12,12,14,13,14,20,15,0,6,23,28,33,10,37,63,2,38,27,14,14,4,4403003130,2355501941,789609206,839630960,968460315,847130634,958172015,1323241571,1032260370,144572,394230022,1548511239,1892693306,2243711518,679214414,2294684596,3936631882,152188950,2362056119,1690163215,889843108,891817547,245247520,346638,150473,62943,68631,74754,66955,73355,83067,67406,10,51188,132561,144772,137950,30630,187454,287297,15971,196406,128232,60299,56241,17600,179
198,2021,3,D,발달상권,2120186,강남구 신사동,가로수길,CS100010,커피-음료,5496311119,414959,67,33,12,13,14,14,15,18,15,0,6,25,31,31,6,36,64,2,39,27,14,14,4,3680800227,1815510892,655128580,693264709,745705992,758962074,827738872,980187133,835323759,2003521,326928473,1391582018,1728071964,1702597889,345127254,1786536474,3155553507,105204975,1900668944,1341199437,670591128,708505370,215920140,294965,119994,54147,52131,57401,65136,66150,67059,52935,9,50089,117862,121696,109691,15612,155928,239478,12359,163698,106425,52644,45243,15022,176
199,2021,4,D,발달상권,2120186,강남구 신사동,가로수길,CS100010,커피-음료,5515976289,415401,66,34,12,12,12,14,17,19,15,2,6,25,28,30,10,39,61,3,39,26,14,14,5,3644832791,1871143498,660163857,644017201,676890138,754604073,909157522,1048737162,822406336,85264117,323483053,1402436783,1517117513,1632289065,555385758,1943402920,3042064376,125999966,1953050095,1302196021,681418934,678485035,244317249,292357,123044,52320,54043,59835,58665,67494,70183,52861,1924,47798,117598,116047,104568,27466,154762,240223,13554,172230,101957,50107,42023,15118,164
200,2021,1,R,전통시장,2130269,강남구 신사동,강남시장(동작구 강남시장),CS100010,커피-음료,36510447,4127,77,23,15,22,14,10,16,14,9,0,3,21,31,37,9,60,40,1,35,32,7,18,7,28057864,8452583,5281054,8070583,5166366,3761215,5778646,5027295,3425288,0,1142362,7695816,11187020,13342625,3142624,21034451,13942612,297944,12234378,11254219,2585768,6329385,2275369,2881,1246,631,596,579,515,560,650,596,0,54,461,1047,2077,488,2058,2042,72,1632,1425,506,426,38,5
201,2021,2,R,전통시장,2130269,강남구 신사동,강남시장(동작구 강남시장),CS100010,커피-음료,86666890,7712,56,44,11,13,9,8,15,13,31,0,8,34,16,26,17,45,55,1,34,20,15,29,3,48147168,38519722,9522692,11136449,8131991,6572419,12783617,11449808,27069914,0,6663628,29376310,13459100,22190720,14977132,39076791,47590099,1186824,28993716,16912739,12625237,24720819,2227555,5283,2429,1047,1121,921,1057,1137,1056,1373,0,252,1146,1598,2522,2194,4134,3578,259,3200,1933,1063,1155,102,6
202,2021,3,R,전통시장,2130269,강남구 신사동,강남시장(동작구 강남시장),CS100010,커피-음료,62952721,5707,68,32,9,8,27,10,14,12,20,0,6,29,26,27,12,70,30,3,38,20,13,24,2,42940166,20012555,5941185,4940603,16732666,6421610,8904102,7295764,12716791,0,3761215,18311206,16364221,17123689,7392390,44039377,18913344,1764699,23621445,12817669,8408991,14807341,1532576,4171,1536,678,830,947,930,786,858,678,0,270,1381,1328,1653,1075,3861,1846,227,1877,1629,1168,609,197,8
203,2021,4,R,전통시장,2130269,강남구 신사동,강남시장(동작구 강남시장),CS100010,커피-음료,10821283,1906,72,28,16,12,12,17,16,15,13,0,19,29,28,22,3,76,24,1,35,40,13,8,3,7838499,2982784,1688709,1282336,1277820,1869319,1720315,1584858,1397926,0,2004778,3118242,2993620,2397605,307038,6658210,2063476,63214,3082120,3526422,1124300,654714,270916,1419,487,252,243,263,326,335,298,189,0,333,534,478,507,54,1246,415,18,669,642,180,81,72,6
204,2021,1,D,발달상권,2120190,강남구 신사동,강남을지병원,CS100010,커피-음료,660916565,83707,89,11,14,22,27,13,13,8,2,0,18,34,32,14,2,59,41,0,21,35,33,9,2,591166470,69750095,91325928,146325186,180943287,87771568,84800501,54520170,15229925,596976,118394740,222506124,212381985,94390019,12646721,348860707,246407803,611516,126790109,206114542,196430182,51003903,14318266,78331,5376,15784,16948,17428,14516,13655,4108,1268,160,25854,34271,16421,6425,576,37378,40281,120,21706,33091,12526,8097,2119,64
